start: 
Current Time = 04:38:56
------------------------------------------------------------------
Dataset: perth.csv
Normalization used is StandardScaler
Dataset total size after normalization: (26510, 9)
Train/test division is 70/30
RANDOM FOREST LOGS WITH FOLLOWING PARAMS:
{'n_estimators': [50, 100, 250, 500], 'max_features': ['auto', 'sqrt', 'log2', None], 'max_depth': [5, 6, 7, 8, 9, 10, 11, 12, 13, 14]}
Starting search for best params: 
Current Time = 04:38:56
Best params were the following:
Current Time = 05:57:59
{'max_depth': 14, 'max_features': 'auto', 'n_estimators': 500}
Applying prediction with the params...
!!!!!!!!!!!!!!!!!!!!!!!!!!!True vs Preds!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
[280350.] --- 279807.25539389724
[270900.] --- 258208.7168371175
[162239.49] --- 175384.64799351658
[143010.] --- 205998.3829697616
[541800.] --- 578468.4297778409
[94500.] --- 165995.04873445228
[214200.] --- 240846.74528554195
[289800.] --- 419542.5049142069
[176400.] --- 208139.2099690774
[207900.] --- 187908.8058824978
[491400.] --- 445251.9854124227
[327600.] --- 313748.0578264045
[245700.] --- 271556.52996103704
[286650.] --- 301658.66142542264
[283500.] --- 234551.0465458378
[630000.] --- 605068.7979098605
[384300.] --- 340027.6093253199
[192150.] --- 224720.38774584848
[315000.] --- 367035.84902274574
[434700.] --- 387416.8943972806
[359100.] --- 445674.26533424255
[289800.] --- 288272.4852975494
[522270.] --- 477013.7317054182
[255150.] --- 295955.0528868983
[204750.] --- 193645.84904783018
[162540.] --- 262052.94799981994
[262710.] --- 260591.23708130806
[365400.] --- 379247.89536976226
[277200.] --- 275451.56202634994
[460530.] --- 381963.2742979064
[292950.] --- 277853.48089874233
[355950.] --- 343607.4412495298
[283500.] --- 287795.33452740725
[216720.] --- 337258.0787357064
[270900.] --- 316264.8904711685
[269325.] --- 313582.3898125531
[299313.] --- 383352.7570119556
[302400.] --- 357392.5797591545
[584955.] --- 617580.7236094779
[645750.] --- 450000.6845793014
[152775.] --- 307978.01261141483
[229950.] --- 270791.66879735945
[294525.] --- 331597.2712632756
[472500.] --- 525487.289382615
[233100.] --- 207024.1209323113
[440370.] --- 474972.26277734793
[428400.] --- 564694.0769629733
[217350.] --- 225927.6114083447
[393750.] --- 375776.32885584567
[223650.] --- 243676.1100056146
[642600.] --- 571391.4883028131
[201600.] --- 208032.0679549918
[680400.] --- 674430.2627394145
[327600.] --- 365610.5703209647
[309960.] --- 323646.42760831374
[359100.] --- 272903.2274995967
[504000.] --- 518299.9427173431
[398160.] --- 393475.3606847187
[428400.] --- 282659.1910805048
[683550.] --- 567171.5993799933
[327600.] --- 307161.09670877125
[277200.] --- 266800.4674714876
[315000.] --- 262067.86046958514
[340200.] --- 371014.258123878
[261450.] --- 250857.1582565402
[466200.] --- 445831.9027327193
[206010.] --- 246076.98124565967
[226800.] --- 226256.95127798093
[204120.] --- 211018.1852650689
[790650.] --- 502744.0064585605
[602910.] --- 452405.34871795645
[287910.] --- 257579.58575380716
[378000.] --- 547966.067895744
[226800.] --- 243175.02223450615
[437850.] --- 547262.9955632063
[329175.] --- 371224.76548125315
[258300.] --- 239230.98407451474
[223650.] --- 206469.67637533933
[485100.] --- 465641.47047130385
[189000.] --- 213762.5671131614
[189000.] --- 337039.80487935676
[215775.] --- 322893.2111890809
[245700.] --- 263333.3070569265
[471870.] --- 569119.6120480626
[711900.] --- 616636.7854459033
[305550.] --- 394446.27833966847
[677250.] --- 512543.3682546429
[250110.] --- 271090.92439729185
[554400.] --- 499443.0529054218
[302400.] --- 344266.11558289075
[201600.] --- 202366.8215219949
[296100.] --- 294745.7153874973
[549990.] --- 360708.1934557868
[418950.] --- 357510.79981204227
[693000.] --- 596952.8789422967
[223650.] --- 230654.55907473972
[135450.] --- 159581.23659060523
[274050.] --- 281746.88125954906
[259560.] --- 287218.0221224965
[248850.] --- 403858.78444342077
[258300.] --- 241924.65585647032
[170100.] --- 338011.61462008854
[278460.] --- 304902.60408910183
[311850.] --- 323768.04367567244
[491400.] --- 373165.047116995
[134820.] --- 137831.55338604702
[471240.] --- 453465.9434637379
[179550.] --- 185459.57523212009
[245700.] --- 324289.3039969231
[730800.] --- 598956.6351812939
[348390.] --- 331907.9858692507
[242550.] --- 280817.6149743579
[415800.] --- 297773.8945626508
[326340.] --- 322736.2855140986
[352800.] --- 341875.16762263025
[200970.] --- 196563.52922999926
[705600.] --- 584088.0597219801
[299250.] --- 263675.43789564027
[255150.] --- 256470.16367031855
[330750.] --- 294924.24743776204
[214200.] --- 253750.78435186337
[226800.] --- 207818.10319514974
[256725.] --- 298063.549146124
[173250.] --- 176157.29388597392
[335160.] --- 296744.8711420258
[192150.] --- 250235.87558748195
[287280.] --- 261030.03914813005
[311850.] --- 243311.4340881011
[371700.] --- 423868.06310672784
[277200.] --- 292795.07154512627
[258300.] --- 270734.2588564285
[309330.] --- 316982.9602513107
[393750.] --- 373182.6845170752
[209475.] --- 192978.8482448691
[214200.] --- 241202.4209059522
[526128.75] --- 537110.2058813747
[292950.] --- 279757.5387310633
[270900.] --- 305794.5507810237
[220500.] --- 327680.5780059667
[107100.] --- 135819.92095316498
[157500.] --- 155842.26417560852
[337050.] --- 378836.3883508406
[311220.] --- 313944.1363553961
[207900.] --- 291723.5298399017
[285075.] --- 303781.41059612716
[667800.] --- 711463.7383025684
[333900.] --- 340806.24920934584
[272160.] --- 301497.3271249768
[677250.] --- 653871.7109997786
[410130.] --- 492778.5705937134
[284760.] --- 305671.290001295
[200970.] --- 260149.04387259125
[251370.] --- 202008.36216139636
[557550.] --- 568795.0515283257
[476280.] --- 287086.19531566836
[409500.] --- 530417.1066750212
[500850.] --- 453182.454136011
[425250.] --- 408990.868228751
[372960.] --- 353323.0905928459
[198450.] --- 232996.33992679545
[292950.] --- 291857.7188472857
[296100.] --- 360389.57278787147
[327600.] --- 316431.0112177727
[236250.] --- 221886.64420229752
[368550.] --- 371291.64139055525
[355950.] --- 321599.34594250424
[345240.] --- 353817.0957824229
[427699.44] --- 337047.8910611029
[311850.] --- 299630.58142389194
[220500.] --- 222756.32326645945
[198450.] --- 241454.74431450994
[279405.] --- 301749.89577225025
[214200.] --- 226136.78469691993
[791280.] --- 673279.7127986184
[226800.] --- 149263.28386977245
[207900.] --- 183530.5717364302
[376110.] --- 323267.11957981705
[364770.] --- 349317.45167934627
[96579.] --- 190768.41641683408
[236250.] --- 209827.56385038447
[121590.] --- 115244.68846153846
[378000.] --- 380181.48573955224
[214200.] --- 244846.08649466943
[412650.] --- 400219.21975769085
[598500.] --- 639336.2406715417
[315000.] --- 326337.6065026437
[170100.] --- 175004.8378931957
[338625.] --- 283640.96386418206
[318150.] --- 317706.244815404
[283500.] --- 377024.1309068678
[289800.] --- 331292.840644835
[270900.] --- 259147.24373254747
[231525.] --- 253192.617191759
[359100.] --- 459609.8182336921
[280350.] --- 270347.1993255833
[188055.] --- 163527.07450721136
[787500.] --- 655167.1941825917
[251685.] --- 279625.5295956999
[248850.] --- 293491.4279041422
[313110.] --- 311329.57042293844
[428400.] --- 393085.856428397
[250740.] --- 256664.04895397264
[352800.] --- 525763.6134482542
[196560.] --- 166727.93322134996
[327600.] --- 279206.9120029175
[201600.] --- 233329.37153206646
[515340.] --- 593331.1418837069
[294210.] --- 320917.6806908969
[534870.] --- 457110.71294052096
[225540.] --- 207272.53992444632
[284130.] --- 265846.63492405287
[327600.] --- 270404.1340336711
[403200.] --- 485309.05884278746
[321300.] --- 341557.5037271791
[296100.] --- 305442.58583477023
[466200.] --- 498265.5136938282
[283500.] --- 295126.4817197605
[302400.] --- 320278.8804845245
[240975.] --- 208255.01295487772
[179550.] --- 172755.03451652976
[418950.] --- 442090.77608608856
[182700.] --- 211231.68151169672
[286650.] --- 288150.4034588268
[374850.] --- 324684.21430282836
[529200.] --- 456472.02393745416
[80640.] --- 214358.06053455864
[475020.] --- 462920.7024090909
[343350.] --- 315536.53095222265
[234360.] --- 227095.91510718846
[453600.] --- 442163.02025254094
[214200.] --- 218755.36475966696
[337050.] --- 358666.9175886085
[277200.] --- 251499.91499672976
[196875.] --- 180994.72230699
[286650.] --- 339064.01226227806
[352800.] --- 338431.93846858497
[385875.] --- 352779.19338192866
[390600.] --- 406523.4517128638
[217350.] --- 285056.62179245113
[396900.] --- 374553.0331577129
[337365.] --- 345657.2229520785
[324450.] --- 366406.3096299078
[693000.] --- 663432.6970902542
[255150.] --- 298100.7113059928
[157500.] --- 354149.36544193083
[211050.] --- 256140.23619689787
[538650.] --- 424744.81082680356
[261450.] --- 310752.1187462565
[346500.] --- 389596.2583133593
[428400.] --- 380318.0417728503
[409500.] --- 316205.5390444134
[418950.] --- 420512.07412375073
[315000.] --- 348029.65484602714
[302400.] --- 261388.47315374255
[693000.] --- 632627.0677434325
[433440.] --- 520506.2920432731
[800100.] --- 677059.1229335637
[244125.] --- 225574.35083664584
[677250.] --- 465649.17614646273
[182070.] --- 196360.8713901193
[102060.] --- 106208.55422521595
[283500.] --- 335340.377536924
[239400.] --- 169860.5531209026
[418950.] --- 528375.4519653153
[220500.] --- 257412.79245684893
[485100.] --- 428148.3885912126
[315000.] --- 310446.09585879766
[267120.] --- 270762.14123859635
[245700.] --- 225401.95218155926
[746550.] --- 514222.1390199163
[327600.] --- 324828.00051465444
[321300.] --- 370528.3521500787
[270900.] --- 280861.3571111547
[283500.] --- 352122.1507256922
[233100.] --- 243264.89336956217
[384300.] --- 356931.78469299857
[198450.] --- 194108.0708221323
[564165.] --- 522249.94891403435
[330750.] --- 347804.90658532595
[245700.] --- 261631.83340137222
[318150.] --- 398765.4969666118
[195300.] --- 199073.1367305959
[283500.] --- 309952.32260606583
[200970.] --- 190016.85439611744
[214200.] --- 307668.1351112631
[163800.] --- 151188.0066818417
[365400.] --- 360973.65002192376
[333900.] --- 364899.70042293216
[504000.] --- 474573.8017560353
[280350.] --- 298925.67857606936
[223650.] --- 238028.16330734387
[264600.] --- 351903.16406089184
[551250.] --- 572628.0022869817
[313740.] --- 298429.4353348937
[437850.] --- 344946.620662513
[481950.] --- 361061.1468266691
[396900.] --- 359271.0353070698
[343350.] --- 321977.1551710923
[415800.] --- 439535.156235518
[516600.] --- 473759.59993150795
[406350.] --- 388121.29891479656
[287910.] --- 306213.7464047201
[238140.] --- 249713.7538264121
[376425.] --- 422524.314703267
[189000.] --- 212436.5635914974
[214200.] --- 225004.72141243625
[152460.] --- 226572.413122992
[261450.] --- 265330.4191467063
[475650.] --- 358669.07905454113
[292950.] --- 355170.60064126865
[398790.] --- 371454.1198717583
[206640.] --- 233276.6090114909
[554400.] --- 437681.8255480051
[239400.] --- 221742.0130910034
[179550.] --- 208259.19662204996
[340200.] --- 328139.4223424215
[677250.] --- 605709.351849281
[472500.] --- 434265.07391604193
[179550.] --- 193355.75492828054
[454230.] --- 538533.0393094718
[237510.] --- 242472.92222066002
[589050.] --- 665339.827523466
[686700.] --- 537629.7287571152
[396270.] --- 397178.65382884943
[441559.44] --- 475521.2686520137
[616770.] --- 483269.5652321207
[242550.] --- 257316.9000254789
[263340.] --- 244976.02436173477
[321300.] --- 315620.8616583532
[554400.] --- 609112.5017465225
[270900.] --- 268717.1268226336
[324450.] --- 450503.4018322393
[573300.] --- 624292.8984563135
[765450.] --- 626620.9524393224
[774900.] --- 634692.3506460201
[153090.] --- 219248.36348877318
[308700.] --- 276007.2651187028
[743400.] --- 433792.6973658805
[315000.] --- 296902.1109934619
[275940.] --- 305220.9222292607
[188370.] --- 158773.38099858264
[270900.] --- 309354.2726893921
[255150.] --- 420903.98078526405
[223650.] --- 237127.56216003757
[409500.] --- 533317.2426074394
[256725.] --- 239842.4834803063
[355950.] --- 381351.35482915916
[355950.] --- 335286.2898785039
[208530.] --- 248681.9156787354
[368550.] --- 416152.9575425936
[505890.] --- 559781.1281943293
[296100.] --- 441356.6488964971
[677250.] --- 628522.8168643814
[318150.] --- 321724.149690463
[296100.] --- 319934.5006491598
[352800.] --- 406293.6955608907
[204750.] --- 181837.59138030797
[406350.] --- 393959.5211230534
[582750.] --- 575689.971877206
[300825.] --- 309977.93431865267
[630000.] --- 488565.7529929741
[271530.] --- 227502.24783769288
[232470.] --- 299494.0840759496
[340200.] --- 331085.9673844091
[289800.] --- 338884.12839993375
[485100.] --- 590139.7123408812
[270900.] --- 216294.8787187752
[580860.] --- 629938.4876446415
[255150.] --- 234486.6266658492
[359415.] --- 349772.95326472167
[417375.] --- 454419.2525148612
[88200.] --- 187900.11098026438
[444150.] --- 370651.85687038134
[182700.] --- 210684.92189327936
[279720.] --- 339860.61459317897
[661500.] --- 526310.3995654938
[756000.] --- 611377.3846196198
[548100.] --- 521076.48397213337
[645750.] --- 665226.5876908246
[242550.] --- 256839.03645783878
[724500.] --- 610691.2820989268
[354060.] --- 340014.22222772724
[302400.] --- 295185.5151698771
[166950.] --- 303107.7425666239
[194670.] --- 196074.95319803947
[497700.] --- 582222.6708675765
[195300.] --- 206231.76128056124
[390600.] --- 374133.40523064253
[341460.] --- 343365.3793833069
[753480.] --- 687477.403099791
[374850.] --- 336659.86587347847
[255150.] --- 200099.4293284921
[390600.] --- 254633.9072798362
[434700.] --- 393120.11069405056
[189000.] --- 245467.65884989462
[214200.] --- 296548.8341363031
[296100.] --- 307196.68934825197
[296100.] --- 306119.34835265507
[554400.] --- 571453.5783469832
[601650.] --- 525891.3396061748
[346500.] --- 417496.4184446072
[69930.] --- 262096.3056778919
[308700.] --- 260228.7527604079
[264600.] --- 257538.96352901103
[199080.] --- 207308.68599788146
[491400.] --- 330469.25818966475
[409500.] --- 451585.1558868347
[148050.] --- 254499.32935984776
[183960.] --- 204253.1032788362
[192150.] --- 209250.59350309963
[122850.] --- 225380.2360177354
[282240.] --- 279171.59762146405
[466200.] --- 532049.2447437092
[258300.] --- 252550.13569841575
[431550.] --- 352648.18009388796
[567000.] --- 614137.5274880286
[296100.] --- 269081.05901066744
[292950.] --- 269441.5897923518
[292950.] --- 247373.19291485465
[310275.] --- 300857.55166404607
[144900.] --- 168649.18742731903
[315000.] --- 339260.70809289825
[730800.] --- 650458.1452336814
[551250.] --- 593548.750832096
[567000.] --- 580761.5255768113
[252000.] --- 230046.7629995537
[100800.] --- 246640.75595595234
[280350.] --- 231249.0297550108
[270900.] --- 336381.961073885
[239400.] --- 243379.8406222324
[294210.] --- 326700.1029487255
[270900.] --- 245566.1616524876
[352800.] --- 385460.5011003859
[189000.] --- 248577.2968725524
[330750.] --- 330320.3252259488
[396270.] --- 321963.2175131892
[337050.] --- 349907.0181210437
[292950.] --- 215640.23399368866
[306810.] --- 296951.20696894184
[248850.] --- 225099.4023272845
[302400.] --- 409558.97948869545
[532350.] --- 543454.4797760941
[242550.] --- 317447.0798565256
[352800.] --- 346285.525119543
[239400.] --- 207885.50581603375
[226800.] --- 308040.0095349318
[768600.] --- 624115.2654187072
[522900.] --- 512359.8495522399
[252000.] --- 289258.82265087485
[491400.] --- 446833.50227561884
[173250.] --- 207848.6798050039
[245700.] --- 216277.37510830016
[274050.] --- 266327.357374292
[283500.] --- 316339.0603785003
[513450.] --- 437847.26429573126
[437850.] --- 434088.2907400216
[264600.] --- 224505.95847769835
[261450.] --- 277364.5836446882
[283500.] --- 304860.3684605958
[184275.] --- 237543.83868535561
[258300.] --- 294114.1643911172
[607950.] --- 642823.6893873791
[724500.] --- 566157.8984285082
[151200.] --- 181341.84417324915
[425250.] --- 432190.25539592374
[432810.] --- 340807.446
[169470.] --- 148218.36013299454
[311850.] --- 330252.66022277786
[373275.] --- 383308.9695469261
[226800.] --- 270619.3935016334
[289800.] --- 289064.4602930789
[258615.] --- 300091.7719272276
[771750.] --- 495878.8459588235
[517860.] --- 595160.8114382206
[491400.] --- 356656.4905323856
[409500.] --- 434189.1983772739
[359100.] --- 346299.3296347325
[270900.] --- 273225.7808003593
[450450.] --- 422593.28471837257
[283500.] --- 336656.2901062803
[299250.] --- 271303.9020712192
[343980.] --- 340796.73741397576
[277200.] --- 337719.3382974806
[220500.] --- 229243.82223124168
[321300.] --- 316389.9259031025
[337050.] --- 324401.21950406156
[396900.] --- 413368.80181361997
[475650.] --- 463516.5261665414
[331065.] --- 338162.2802288138
[233100.] --- 294678.27297894313
[296100.] --- 307584.6662346052
[384300.] --- 384305.7096330109
[191205.] --- 175361.9882945773
[315000.] --- 301345.5379661366
[485100.] --- 591091.4729009954
[245700.] --- 228149.14449574903
[246960.] --- 267581.05300775496
[418950.] --- 309528.02888500656
[229950.] --- 264250.6475917498
[400050.] --- 506116.33234778885
[378000.] --- 370274.7179408995
[248850.] --- 254653.99730648583
[258300.] --- 272348.0245134921
[579600.] --- 450535.81818340457
[219240.] --- 238779.04536908265
[100800.] --- 104033.86346853146
[533925.] --- 532631.360866334
[161280.] --- 222363.6872557122
[359100.] --- 370914.53229229874
[277200.] --- 351794.670164937
[266490.] --- 292996.7695282318
[270270.] --- 267805.0802278484
[189000.] --- 249037.73797335275
[275310.] --- 293630.95412360894
[332640.] --- 299372.1963904279
[333900.] --- 343218.10317453265
[282870.] --- 351793.709009562
[463050.] --- 516771.34543530963
[232470.] --- 229053.9561362667
[474831.] --- 646810.6542899378
[315000.] --- 295031.4303547373
[409500.] --- 381857.60224261216
[206640.] --- 217858.8937299592
[245700.] --- 280871.11334071413
[340200.] --- 319207.15200468403
[274680.] --- 270985.84863210307
[231210.] --- 275741.9094970133
[230580.] --- 221449.73579865985
[230580.] --- 254573.39742552067
[321300.] --- 328551.06174769567
[217350.] --- 252987.78536393758
[318780.] --- 333289.0306695535
[261450.] --- 281981.6428177086
[516600.] --- 455002.049203095
[163800.] --- 173751.57701043552
[463050.] --- 403478.7465070417
